Postnumber;Date;Author;Comment
post-11188;21/07/2015  09:56;Anna;Ein  Abo  für  Anna!  Warum?  Weil  auch  mich  nur  zu  gut  an  das  Magazin  als  festen  Bestandteil  im  elterlichen  Haushalt  erinnern,  weil  ich  das  Schmöckern  in  Rezepten  und  das  Zubereiten  feiner  Leckereien  liebe  und  mir  das  Abonnement  eine  riesige  Freude  bereiten  würde.Liebe  Grüße.  Anna
post-11188;21/07/2015  09:58;Trudi;Mhhh,  das  klingt  ja  schon  mal  lecker!  Die  e&t  habe  ich  jahrelang  gelesen,  sie  war  sozusagen  meine  persönliche  Kochschule.  Eine  Auswahl  meiner  liebsten  Ausgaben  liegt  immer  noch  bei  meinen  Rezepten  und  wird  immer  wieder  gern  hervorgeholt  und  durchgeblättert.  Ich  habe  sehr  viel  aus  ihr  gelernt!  Irgendwann  kam  dann  Kind  und  Kram  und  die  Zeit  zum  ausführlichen  schmökern  und  kochen  wurde  immer  weniger….  jetzt  hätte  ich  da  aber  wieder  mehr  Zeit!  Daher  fänd  ich  so  ein  Abo  wirklich  klasse!!  Liebe  Grüße  Trudi
post-11188;21/07/2015  09:59;Rieke;Bei  einer  sooooo  großen  Familie  wie  meiner,  braucht  man  bei  Festen  und  Feiern  immer  neue,  coole  Rezepte  und  die  würde  mir  die  „essen  &  trinken“  dann  quasi  frei  Haus  liefern!  Das  wäre  toll!Liebste  Grüße,  Rieke
post-11188;21/07/2015  10:05;Claudia;Ich  liebe  es  mich  mit  dem  Thema  Essen  zu  beschäftigen  🙂  –  da  gehen  schon  mal  Stunden  am  Tag  drauf  😉  –  und  ich  liebe  es  die  tollen  foodblogs  zu  lesen  und  Zeitschriften  zu  durchstöbern.  Daher  würde  ich  mich  riesig  über  das  Abo  freuen!  Da  drücke  ich  mir  jetzt  mal  die  Daumen!!  Liebe  Grüße  Claudia
post-11188;21/07/2015  10:06;johanna  schröder;Ich  würde  mich  sooooo  sehr  darüber  freuen  weil  ich  mir  meine  Ruheoasen  neben  Kind,Arbeit  und  die  sonstigen  Aufgaben  in  einem  Familienleben  über  Kochzeitschriften  schaffe.  Ich  Liebe  es  sie  zu  durchstöbern  und  das  ist  für  mich  immer  wie  ein  gedanklicher  Mini  Urlaub  .  Das  Beste  daran  ist  das  ich  wenn  ich  dann  tiefenentspannt  bin  etwas  daraus  koche  und  meine  2  Männer  (Naja  eher  noch  1  1/2)    auch  noch  was  davon  haben.  Es  würde  uns  alle  sehr  glücklich  machen.  Daaanke.
post-11188;21/07/2015  10:16;Eva;Liebe  Mia,  ich  hätte  das  essen&trinken  Abo  deshalb  so  gerne,  weil  ich  mir  die  aktuellen  essen&trinken-Ausgaben  immer  in  der  Stadtbücherei  anschaue,  sie  dort  aber  erst  im  Folgemonat  ausleihen  kann!  Meist  sind  die  Hefte  aber  sofort  ausgeliehen,  und  falls  ich  doch  eines  erwische,  passen  die  Rezepte  dann  oft  nicht  mehr  so  richtig  zur  Saison.  Ich  würde  mich  über  so  ein  Abo  also  riesig  freuen  🙂  !  Liebe  Grüße,  Eva
post-11188;21/07/2015  10:24;Yvonne;essen&trinken!  Ein  Absoluter  Klassiker  den  man  immer  wieder  gern  in  den  Händen  hält!  Bin  immer  offen  neues  auszuprobieren  und  schmöker  gern  in  diversen  Heftchen  zum  Thema  Kochen&Backen!  Neue  Anregungen  holen  und  genießen,  das  wäre  doch  mit  so  einem  Jahresabo  echt  super!  lg  Yvonne
post-11188;21/07/2015  10:30;Julia;Liebe  Mia,Ich  hätte  das  Essen&Trinken  Abo    so  gerne  weil  ich  es  liebe  zu  backen  und  zu  kochen  schon  seid  ich  ganz  klein  bin.  Damals  als  ich  3  Jahre  alt  war,  habe  ich  die  ganzen  Schränke  wo  das  Mehl,  Puddingpulver,  Zucker  usw.  immer  ausgeräumt,  meine  Eltern  haben  sich  total  gefreut.  Diese  Leidenschaft  für  das  Kochen  und  Backen  hat  sich  bis  heute  weit  ausgebreitet.  Jetzt  habe  ich  auch  einen  eigenen  Foodblog  http://www.food-with-love-by-julia.blogspot.de.Ich  würde  mich  wahnsinnig  über  das  Abo  freuen.Mit  herzlichen  GrüßenJulia
post-11188;21/07/2015  11:08;Biskuitwerkstatt;Ich  hätte  das  „Essen  und  trinken“  Abo  gerne,  weil  ich  mir  regelmäßig  Rezepte  auf  der  Internetseite  raussuche  und  nach  koche  .  Ich  hab  es  aber  nach  wie  vor  lieber,  wenn  ich  das  rezept  mit  fettigen  und  klebrigen  Fingern  biem  Kochen  in  der  hand  halten  kann.  Und  ich  liebe  es  einfach,  in  Koch-  und  Backzeitschriften  zu  blättern.Viele  Grüße  Mareike
post-11188;21/07/2015  11:10;Steffi;Bei  dem  Anblick  läuft  mir  schon  das  Wasser  im  Mund  😉  Warum  es  unverzichtbare  wäre  zu  gewinnen?  Gerne  möchte  ich  meine  Kochkünste  durch  das  Abo  auf  Vordermann  bringen  und  mich  kulinarisch  herausfordern.  So  gesehen  einen  Abstecher  zu  neuen  Ufern  wagen.  Liebe  Grüße,  Steffi
post-11188;21/07/2015  11:18;Lisa;Ich  würde  mich  riesig  über  das  Abo  freuen.  Ich  koche  so  gerne  und  bin  immer  wieder  auf  der  Suche  nach  neuen  kreativen  Rezepten!  Ich  liebe  es  immer  neue  Rezepte  zu  kochen  und  kann  auch  kaum  ohne  einen  Kauf  am  Kochbuchregal  oder  Kochzeitschriftenregal  vorbeigehen  😀
post-11188;21/07/2015  11:23;Claire;Die  „Essen  und  Trinken“  sollte  für  ein  Jahr  zu  mir  kommen,  da  ich  täglich  koche  und  es  liebe  abends  durch  Kochbücher,  Kochzeitschriften,  und  Kochblogs  zu  stöbern,  wäre  dies  eine  gute  Inspirationsquelle  🙂
post-11188;21/07/2015  11:36;Roger;Ich  muss  mich  manchmal  zwingen,  etwas  neues  zu  Kochen  –  lohnen  tut  es  sich  eigentlich  immer.  Da  wäre  das  Abo  natürlich  genial  als  Inspiration.
post-11188;21/07/2015  12:15;Bakingbarbarine;Ich  bräuchte  die  Zeitschrift  zum  Töten  Mücken  töten  in  meinem  Schlafzimmer.  😉  Nein,  natürlich  nicht  nur!  Ich  liebe  Zeitschriften,  ich  liebe  Design,  ich  liebe  Foodfotografie,  ich  liebe  Backen,  ich  liebe  Kochen.  Und:  ich  hasse  Mücken.  Lg.  Barbara
post-11188;21/07/2015  12:30;Daniela;Uih…  das  Abo  würde  ich  sooo  gern  gewinnen!  Auf  Grund  meiner  Histamin-Intoleranz  habe  ich  in  den  letzten  Monaten  oft  die  Finger  von  Koch-  und  Backzeitschriften  gelassen,  weil  sie  mich  doch  eher  deprimiert  haben  als  Anregungen  gegeben.Allerdings  geht  es  mir  seit  ein  paar  Wochen  etwas  besser  und  ich  teste  wieder  mehr  Lebensmittel  aus.  Da  wäre  eine  Zeitschrift  wie  die  „Essen  und  Trinken“  eine  tolle  Möglichkeit  wieder  neue  Rezepte  zu  testen.Liebe  Grüße,  Daniela
post-11188;21/07/2015  12:34;Hannah;Liebe  Mia,  das  Rezept  sieht  fantastisch  aus.  Muss  ich  bald  mal  nachkochen  🙂Gerne  würde  ich  das  Abo  für  Essen  &  Trinken  gewinnen,  damit  ich  nur  noch  wegen  den  übriggebliebenen  5  Zeitschriften  zum  Kiosk  laufen  muss  😛  In  meinem  Zimmer  stapeln  sich  unmengen  an  Back  &  Kochzeitschriften  und  da  wäre  es  besonders  schön,  wenn  sich  noch  mehr  hier  tummeln  würden  😀
post-11188;21/07/2015  12:57;Claudia;Liebe  Mia,  du  hast  vollkommen  recht,  eine  Generalüberholung  der  „essen  &  trinken“  war  wirklich  überfällig.  ABER  (und  jetzt  muss  ich  einfach  mal  eine  Lanze  brechen  für  den  „Oldie“),  es  war  genau  dieses  Foodmagazin,  welches  meine  Kochleidenschaft  in  den  80ern  geweckt  hat.  Damals  gab  es  für  ein  Abo  sogar  eine  Nudelmaschine,  aber  die  hat  irgendwann  das  Zeitliche  gesegnet.  Und  mein  Einstandsessen  als  brauchbare  Schwiegertochter  *lach*(Kaninchenterrine)  habe  ich  auch  nur  Dank  der  Bilderfolge  aus  der  Zeitschrift  geschafft.  Du  siehst,  allein  schon  aus  diesem  Grund  wünsche  ich  mir  das  Abo  sehnsüchtig.  Ganz  herzliche  Grüße!
post-11188;21/07/2015  13:47;Anja;Durch  mein  Studium  sitze  ich  viel  am  Computer,  da  ich  dann  nicht  auch  noch  alle  Rezepte  am  Computer  lesen  möchte  wäre  das  Abo  perfekt  für  mich!  Mein  Freund  liebt  es  wenn  ich  ihm  was  schönes  gezaubert  habe  wenn  er  von  der  Arbeit  kommt  und  ich  kann  mich  beim  Kochen  so  richtig  schön  entspannen.Hin  und  wieder  bleiben  ein  paar  Groschen  für  ein  heft  übrig,  da  das  aber  viel  zu  selten  ist,  würde  ich  mich  wirklich  freuen!P.S.:Deine  Rezepte  lese  ich  natürlich  auch  weiterhin  fleißig  auf  dem  Blog  😉
post-11188;21/07/2015  14:02;Golfliebelei;Warum  die  „essen  &  trinken“  ein  Jahr  lang  genau  zu  mir  nach  Hause  flattern  soll  ist  ganz  klar,  es  weiß  dass  jedes  Rezept  bei  mir  ausprobiert  und  ausprobiert  und  natürlich  am  Ende  lecker  probiert  wird  😉  Ich  probiere  alles  irgendwie  mal  aus,  egal  ob  von  einem  Blog,  aus  einer  Zeitschrift  oder  sonst  wo  her!  Mich  würde  es  sehr  freuen  wenn  ich  jeden  Monat  auf  ein  frisches  Heft  „essen&trinken“  warten  könnte  und  es  mit  Freuden  ausprobieren  kann.LG  Lena
post-11188;21/07/2015  14:50;Sabrina;Toll,  toll,  toll!  Da  würde  ich  mir  doch  direkt  einen  Gang  zu  meinem  Zeitschriftenhändler  des  Vertrauens  sparen,  wenn  ich  ein  Jahr  lang  diese  tolle  Zeitschrift  bis  an  die  Haustüre  geliefert  bekommen  würde  =)  Dann  drück  ich  mir  doch  mal  die  Daumen.Liebe  Grüße,Sabrina
post-11188;21/07/2015  14:58;Eva;Hallo  liebe  Mia,mein  lieber  Mann  würde  sich  sicher  über  neue  Köstlichkeiten  von  mir  freuen  *g*.Ich  koche  unglaubilch  gerne!  Besitze  nun  schon  einige  Kochbücher  –  die  „Essen  &  Trinken“  würde  wunderbar  ergänzen.LG  Eva
post-11188;21/07/2015  15:05;Marie;Hallo  Mia,  Genial!  Die  Essen  &  Trinken  kaufe  ich  mir  sehr  gerne,  denn  ich  liebe  die  Rezepte  und  die  komplette  Aufmachung  der  Zeitschrift.  Meiner  Meinung  nach  ist  es  eine  der  besten  Food-Zeitschriften  und  ich  liebe  es  auf  dem  Sofa  mit  einem  Drink  in  der  Zeitschrift  zu  schmökern.  Für  meinen  Foodblog  gibt  Essen  &  Trinken  natürlich  jede  Menge  gute  Inspirationen  her!Liebe  Grüße  Marie  =)
post-11188;21/07/2015  15:15;Nika;Hallo  Mia,Ich  würde  mich  sehr  über  ein  Jahresabo  der  „essen  &  trinken“  freuen,  denn  ich  bin  für  meinen  eigenen  Foodblog  immer  auf  der  Suche  nach  Anregungen  und  neuen  Ideen.  Das  Thema  „Essen“  nimmt  einen  großen  Stellenwert  bei  mir  ein,  u.a.  auch  weil  ich  zur  Zeit  versuche  meine  Ernährung  umzustellen  und  gesund  abzunehmen.LG  Nika
post-11188;21/07/2015  15:26;Silke;Liebe  Küchenchaotin,  ein  „Essen  und  Trinken  Abo“  wäre  wunderbar,  damit  es  in  der  Küche  nicht  so  chaotisch  bleibt  wie  bisher  !!!  Meine  Familie  würde  es  danken  !  Liebe  Grüße  Silke
post-11188;21/07/2015  15:33;Sophie;Hallo,  Ich  würde  mich  über  ein  Jahresabo  freuen,  weil  ich    super  gerne  koche  und  immer  wieder  auf  der  Suche  nach  tollen  neuen  Rezepten  bin.  Lg  Sophie
post-11188;21/07/2015  15:53;Anja;Als  Anfängermami  und  Wiedereinsteigerin  in  den  Job  ist  die  Zeit  stets  knapp,  was  sich  leider  ebenfalls  in  der  Auswahl  unserer  heimischen  Gerichte  wiederspiegelt.  Eine  Hilfestellung  –  vorallem  mit  schnellen  Gerichten  –  wäre  zauberhaft  und  käme  genau  zum  richtigen  Zeitpunkt.  Der  kleine  Mensch  in  unserem  Haus  übt  sich  gerade  im  Kauen  und  findet  Geschmack  an  „Familiengerichten“  🙂  Beste  Grüße  Anja
post-11188;21/07/2015  15:54;Ina  Julius;Hallo  Mia,ich  würde  mich  sehr  über  ein  Abo  freuen,  um  endlich  alle  unterschiedlichen  Essensbedürfnisse  in  meiner  Familie  befriedigen  zu  können.  Mein  Mann  ist  Veganer,  ich  bin  Vegetarierin,  mein  ältester  Sohn  isst  alles  und  der  jüngste  hat  diverse  Nahrungsmittelunverträglichkeiten.LG  Ina
post-11188;21/07/2015  16:03;Una  seele;Hallo  Mia,  so  gern  möchte  ich  monatlich  die  aktuelle  „Essen  &  Trinken“  aus  dem  Briefkasten  fischen  und  sie  dann  genüsslich  durchstöbern…  weil  ich  so  sehr  gespannt  bin  auf  die  neue  Aufmachung  der  Zeitschrift  und  weil  ich  beim  Rezepte  lesen  so  wunderbar  abschalten  kann.  Außerdem  probiere  ich  supergerne  neue  Rezepte  aus.  Ich  mag  nämlich  am  liebsten  was  schmeckt.  LG  Una  :-).
post-11188;21/07/2015  16:53;Barbara;Also  für  mich  hat  die  „essen  und  trinken“  meine  Jugend  begleitet.  Immer  wieder  neue  und  auch  aufregende  Rezepte,  die  bei  uns  zuhause  auch  gekocht/gebacken  wurden.  Es  wäre  schön  wieder  in  diesen  Genuß  zu  kommen,  denn  selber  kaufe  ich  sie  doch  zu  selten.  LG  Barbara
post-11188;21/07/2015  17:18;Judith  maier;Hallo  Mia  ,  ich  möchte  die  „essen  &  trinken  „soooo  gerne    gewinnen  weil  ich  es  liebe  meinen  Schatz  ,  meine  Freunde  und  meine  Familie  mit  meinen  Kochkünsten    zu  verwöhnen!!  Aus  der  “  essen  &  trinken“  koche  ich  immer  mal  wieder  gerne,  es  wäre  toll  wenn  ich  sie  ein  !!  Jahr  bekommen  würde.  Ich  danke  dir  schon  mal  für  das  Gewinnspiel  ,  Lg  Judith
post-11188;21/07/2015  17:24;Kai;Aber  hallo,  unbedingt  sollte  die  „essen  &  trinken“  ein  Jahr  zu  mir  kommen.  Meistens  lese  ich  Rezepte  und  Food-News  auf  meinem  Tablet,  aber  für  den  Einsatz  in  der  Badewanne  ist  das  nicht  unbedingt  geeignet.  (Rutsch,  huch,  das  Tablet  ist  mir  entglitten  –  jetzt  nimmt’s  auch  ein  Vollbad.)  Zum  Lesen  beim  Baden  ist  eine  Food-Zeitschrift  dann  doch  angenehmer  /  sicherer.  Viele  Grüße!  Kai
post-11188;21/07/2015  17:57;Miriam;Hallo  Mia!  Ich  würde  mich  sehr  freuen,  wenn  die  Essen&Trinken  zu  mir  kommt,  weil  ich  daraus  immer  wieder  neue  Inspiration  und  Lieblingsrezepte  entdecke.  Und  ich  hab  Rezepte  einfach  lieber  greifbarer  in  der  Hand  als  auf  dem  Bildschirm.  Als  Studentin  freu  ich  mich  zusätzlich  noch,  wenn  ich  die  4€  irgendwas  für  n  Kaffee  oder  Eis  ausgeben  kann  😉  Liebe  Grüße,  Miriam
post-11188;21/07/2015  18:10;Tiniii;Ich  möchte,  dass  die  essen&trinken  zu  mir  kommt,  da  mir  ein  Abo  der  „deli“  nicht  reicht,    ich  immer  neue  Inspiration  brauche  und  Kochzeitschriften  die  beste  Bettlektüre  überhaupt  sind.
post-11188;21/07/2015  18:22;Caro;Ich    würde  mich  sehr  über  dieses  Abo  freuen,  weil  ich  gerne  „angeberisch  “    koche  und  backe  und  es  in  diesem  Heft  wirklich  viele  gigantische  Rezepte  gibt!  Danke  für  die  tolle  Verlosung!  Das  Bohnen  Rezept  wird  gleich  ausprobiert!
post-11188;21/07/2015  18:22;Andrea;Prima,  gerade  frische  Bohnen  gepflückt.  Da  kommt  dieses  Rezepz  gerade  richtig.  Ich  freu  mich  über  ein  Jahr  essen&trinken,  weil  ich  es  leider  noch  nicht  geschafft  habe,  mich  für  eine  Zeitschrift  zu  entscheiden.  Dann  wäre  der  Anfang  gemacht!
post-11188;21/07/2015  18:57;Susa;Ich  liebe  einfach  „essen  &  trinken“  deswegen  muss  ich  das  Abo  einfach  haben!  ☺️  Würde  mich  sehr  freuen!  Mia,  mach  weiter  so!  Super  Blog!  Liebe  Grüsse  aus  Augsburg  von  Susa!
post-11188;21/07/2015  19:01;Carina  Wenger;Ich  würde  mir  dieses  Abo  wünschen  da  kochen  eines  meiner  größten  Hobbys  ist  und  ich  es  liebe  in  Kochzeitschriften  zu  schmökern  und  mir  neue  kreative  Ideen  in  meine  Küche  zu  holen.  Kochrezepte  kann  man  schließlich  nie  genug  haben  🙂
post-11188;21/07/2015  20:03;Jana;Hallo  🙂  Die  „essen  &  trinken“  muss  unbedingt  ein  Jahr  zu  mir  kommen,  weil  ich  absolut  experimentierfreudig  bin  und  immer  wieder  gern  neue  Rezepte  ausprobiere  und  es  überhaupt  nicht  mag,  mir  die  Rezepte  im  Netz  zusammenzusuchen,  sondern  lieber  richtige  Rezepte  aus  Papier  in  den  Händen  habe.  LG,  Jana
post-11188;21/07/2015  20:44;Mareen;Die  Linguine  sehen  aber  mal  lecker  aus.  Super  Rezept.  Die  essen&trinke  ist  so  ziemlich  die  einzige  Zeitschrift,  die  in  meinem  Regal  noch  fehlt,  weil  ich  sie  immer  als  etwas  eingestaubt  angesehen  habe,  aber  mit  dem  neuen  Facelift  sieht  sie  sehr  vielversprechend  aus  und  es  wäre  doch  praktisch,  wenn  sich  mich  in  dem  Jahr  im  Abo  von  sich  überzeugen  könnte.  😉  xo.mareen
post-11188;21/07/2015  21:05;Alina;Oooh  das  hört  sich  lecker  an  🙂  Warum  ich  das  Abo  so  gerne  gewinnen  würde:  ich  liebe  neue  Rezepte,  bin  experimentierfreudig  und  würde  meine  Liebsten  unheimlich  gern  mit  neuen  Gerichten  glücklich  machen  🙂Liebe  Grüße  und  weiter  so!
post-11188;21/07/2015  21:08;Lisa  von  FoodForFamily;Oh  so  ein  tolles  Gewinnspiel,  da  muss  ich  mitmachen!  Ich  würde  mich  so  über  ein  Abo  von  essen&trinken  freuen,  weil  ich  Kochzeitschriften  einfach  liebe,  aber  meistens  vergesse  mir  eine  mitzunehmen.  Da  wäre  es  praktisch  sie  einfach  nachhause  geliefert  zu  bekommen!  Liebe  Grüße  Lisa
post-11188;21/07/2015  21:38;Toni;Über  ein  Abo  der  „essen&trinken“  würde  sich  besonders  mein  armer  Studenten-Magen  nach  der  jetzt  zu  Ende  gehenden  Klausurenphase  freuen!  Und  auch  im  neuen  Semester  könnte  ich  dann  wieder  Vollgas  geben,  denn:  ein  leerer  Bauch  studiert  bekanntlich  nicht  gern..  😉
post-11188;21/07/2015  21:44;Nadine  Brandt;Hallo  Mia,  Mein  Mann  muss  aus  gesundheitlichen  Gründen  auf  eine  „gute“  Ernährung  achten.  Kar,  sollte  jeder.  Hat  er  auch  eine  längere  Zeit,  aber  meine  gesammelten  Rezepte  „langweilen“  ihn  und  er  (bzw.  ich)  braucht  neue  Inspiration  und  leckere  Rezepte.  Was  eignet  sich  da  nicht  besser,  als  ein  Jahresabonnement  dieser  tollen  Zeitschrift.  LG,  Nadine
post-11188;21/07/2015  22:11;johannarundel;Ich  liebe  ESSEN&TRINKEN  und  das  nicht  nur  als  Zeitschrift,  deshalb  würde  ich  mich  sehr  über  ein  Jahresabo  freuen.  Und  ich  liebe  Brösel  –  auf  Blumenkohl,  Spargel  oder  Makkaroni-and-Cheese.  Mal  sehen  ob  sie  mit  Bohnen  und  Linguine  auch  so  famos  sind.  Ich  bin  mir  ziemlich  sicher  😉  GLG  Johanna
post-11188;21/07/2015  22:51;Viktoria;Die  Pasta  sieht  wirklich  gut  aus,  so  schön  sommerlich  🙂  Ich  fand  die  „essen  &  trinken“  schon  immer  gut  und  hab  sie  früher  öfters  mal  meiner  Mutter    „entwendet“  -),  über  ein  Abo  würde  ich  mich  deshalb  sehr  freuen.  Liebe  Grüße  Viktoria
post-11188;21/07/2015  23:19;Marie;Hallo,  ich  würde  mich  sehr  über  das  Abo  freuen,  weil  ich  zwar  super  gern  backe,  aber  ein  Kochmuffel  bin  (im  Sinne  von:  Ich  habe  keine  Idee,  also  greife  ich  zur  Maggi-Tüte).  😉  Wenn  mir  mit  Essen&Trinken  jeden  Monat  frische  Ideen  ins  Haus  geflattert  kommen,  würde  sich  da  bestimmt  was  dran  ändern!  🙂  Beste  Grüße,  Marie
post-11188;22/07/2015  01:06;Miri;Hallo  Mia,ich  würde  das  Abo  liebend  gerne  gewinnen,  weil  ich  sooo  gerne  esse  und  trinke!  Über  Inspirationen  bin  ich  immer  dankbar!Brösel  zu  Nudeln  habe  ich  ja  noch  nie  gehört!  Klingt  aber  sehr  verlockend!Lieber  Gruß,  Miri
post-11188;22/07/2015  09:12;Hanni;Damit  unsere  neue  Küche  nie  von  Langweile  heimgesucht  wird!  🙂
post-11188;22/07/2015  10:11;Laura;Liebe  Mia,die  essen+  trinken  lag  nicht  nur  bei  dir  immer  im  WOhnzimmer,  sondern  auch  bei  meiner  Mama.  Warum  ich  ein  Jahresabo  gewinnen  sollte?  Damit  ich  nicht  jeden  Monat  450km  fahren  muss  um  die  Zeitung  meiner  Mama  zu  schnorren  (die  dann  aber  schon  nicht  mehr  vollständig  ist-  Mama  schneidet  Rezepte  nämlich  aus).  Außerdem  sind  dann  die  saisonalen  Gerichte  oft  schon  wieder  vorbei!Viele  Grüße  Laura
